date,open,high,low,close
2013-05-08,19791.6,19829.0,19716.6,19787.8
2013-05-09,19787.8,20158.0,19729.2,20126.0
2013-05-10,20126.0,20396.0,20108.0,20316.0
2013-05-13,20354.0,20430.0,20302.0,20350.0
2013-05-14,20352.0,20486.0,20252.0,20454.0
2013-05-15,20454.0,20552.0,20370.0,20450.0
2013-05-16,20450.0,20536.0,20366.0,20444.0
2013-05-17,20444.0,20660.0,20416.0,20656.0
2013-05-20,20516.0,20582.0,20434.0,20450.0
2013-05-21,20450.0,20574.0,20414.0,20500.0
2013-05-22,20500.0,20746.0,20470.0,20624.0
2013-05-23,20624.0,20712.0,20168.0,20398.0
2013-05-24,20398.0,20516.0,20136.0,20218.0
2013-05-27,20248.0,20260.0,20150.0,20210.0
2013-05-28,20212.0,20498.0,20210.0,20452.0
2013-05-29,20452.0,20504.0,20144.0,20224.0
2013-05-30,20224.0,20358.0,20094.0,20150.0
2013-05-31,20150.0,20254.0,20044.0,20090.0
2013-06-03,20110.0,20144.0,19771.6,19886.8
2013-06-04,19889.0,20084.0,19866.6,20006.0
2013-06-05,20008.0,20090.0,19793.2,19828.4
2013-06-06,19829.4,19891.8,19176.0,19484.0
2013-06-07,19483.6,19554.8,19000.8,19502.0
2013-06-10,19569.2,19854.8,19541.2,19797.0
2013-06-11,19797.0,19797.0,19120.8,19205.6
2013-06-12,19205.6,19402.2,19027.8,19169.2
2013-06-13,19169.2,19191.0,18759.0,19120.0
2013-06-14,19123.2,19146.0,18797.0,18808.0
2013-06-17,18835.6,19041.8,18833.4,18927.6
2013-06-18,18928.4,19150.4,18884.4,19076.2
2013-06-19,19076.2,19401.0,18967.0,19259.0
2013-06-20,19256.8,19657.2,19241.4,19463.4
2013-06-21,19463.4,19624.8,19373.2,19552.8
2013-06-24,19590.4,19739.8,19443.8,19541.0
2013-06-25,19541.2,19612.0,19392.8,19591.0
2013-06-26,19591.0,19645.0,19448.2,19553.0
2013-06-27,19553.4,19712.6,19513.4,19685.0
2013-06-28,19684.4,19888.4,19669.0,19836.8
2013-07-01,19840.0,19970.0,19836.0,19922.0
2013-07-02,19922.0,20144.0,19900.0,20124.0
2013-07-03,20126.0,20170.0,19851.4,19986.0
2013-07-04,19988.0,20030.0,19897.0,20020.0
2013-07-05,20020.0,20244.0,19976.0,20242.0
2013-07-08,20254.0,20306.0,20156.0,20178.0
2013-07-09,20178.0,20260.0,20154.0,20216.0
2013-07-10,20216.0,20242.0,19877.8,19906.0
2013-07-11,19906.0,19928.0,19645.8,19798.6
2013-07-12,19798.6,19938.0,19733.6,19869.2
2013-07-15,19848.8,20096.0,19813.6,19988.0
2013-07-16,19986.0,20014.0,19779.6,19831.0
2013-07-17,19831.0,19988.0,19808.6,19916.0
2013-07-18,19916.0,20130.0,19893.0,20106.0
2013-07-19,20106.0,20172.0,19960.0,20070.0
2013-07-22,20070.0,20122.0,19857.8,19920.0
2013-07-23,19920.0,20036.0,19828.8,19894.6
2013-07-24,19894.6,20086.0,19877.4,20052.0
2013-07-25,20052.0,20090.0,19775.2,19852.4
2013-07-26,19852.4,19877.0,19592.2,19654.0
2013-07-29,19666.4,19666.4,19526.2,19582.2
2013-07-30,19581.8,19691.4,19551.4,19607.6
2013-07-31,19607.6,19702.4,19515.4,19558.6
2013-08-01,19558.6,19912.0,19531.4,19900.0
2013-08-02,19900.0,19988.0,19732.6,19770.4
2013-08-05,19794.8,19829.2,19636.8,19650.4
2013-08-06,19651.6,19715.8,19502.0,19553.0
2013-08-07,19553.6,19555.2,19264.4,19274.6
2013-08-08,19274.6,19386.0,19161.4,19319.6
2013-08-09,19320.6,19391.8,19225.8,19237.6
2013-08-12,19262.6,19429.0,19183.6,19417.4
2013-08-13,19416.2,19667.2,19407.8,19646.4
2013-08-14,19645.6,19684.6,19573.0,19601.4
2013-08-15,19600.8,19729.6,19407.0,19448.4
2013-08-16,19451.4,19553.4,19409.6,19506.2
2013-08-19,19525.6,19623.4,19471.6,19523.2
2013-08-20,19522.2,19571.8,19382.4,19461.2
2013-08-21,19461.4,19594.8,19423.0,19540.4
2013-08-22,19541.2,19761.6,19538.2,19752.8
2013-08-23,19749.8,19830.0,19678.0,19733.0
2013-08-26,19722.6,19768.4,19653.2,19685.0
2013-08-27,19688.8,19704.8,19396.8,19406.6
2013-08-28,19406.6,19565.8,19361.2,19542.0
2013-08-29,19540.6,19703.4,19488.6,19663.0
2013-08-30,19664.2,19693.8,19576.6,19634.0
2013-09-02,19670.4,19885.6,19654.2,19874.4
2013-09-03,19873.8,19972.0,19834.0,19912.0
2013-09-04,19912.0,19962.0,19863.2,19950.0
2013-09-05,19950.0,20038.0,19914.0,20034.0
2013-09-06,20034.0,20044.0,19708.0,19811.8
2013-09-09,19952.0,20020.0,19867.0,19924.0
2013-09-10,19924.0,20092.0,19894.8,20078.0
2013-09-11,20078.0,20120.0,19958.0,19994.0
2013-09-12,19992.0,19998.0,19802.6,19898.0
2013-09-13,19897.8,19994.0,19838.6,19848.0
2013-09-16,19762.0,19836.4,19729.0,19818.0
2013-09-17,19818.0,19876.4,19800.0,19824.8
2013-09-18,19824.8,19866.6,19551.4,19630.8
2013-09-19,19630.8,19922.0,19596.4,19878.6
2013-09-20,19878.6,19932.0,19833.2,19866.0
2013-09-23,19852.2,19870.8,19729.8,19758.4
2013-09-24,19764.2,19834.2,19694.4,19745.4
2013-09-25,19745.4,19762.4,19676.6,19688.4
2013-09-26,19688.0,19825.8,19653.4,19795.6
2013-09-27,19796.0,19806.6,19618.4,19646.0
2013-09-30,19555.4,19691.2,19499.4,19648.4
2013-10-01,19647.8,19743.4,19531.0,19603.2
2013-10-02,19602.4,19615.4,19428.6,19475.6
2013-10-03,19474.6,19574.0,19385.8,19444.4
2013-10-04,19443.4,19495.4,19389.6,19490.0
2013-10-07,19455.4,19464.8,19312.0,19337.4
2013-10-08,19339.2,19449.2,19318.8,19376.2
2013-10-09,19376.6,19527.4,19364.6,19473.0
2013-10-10,19473.0,19666.0,19469.6,19654.6
2013-10-11,19655.2,19713.8,19583.2,19709.2
2013-10-14,19632.0,19736.8,19618.4,19728.2
2013-10-15,19729.2,19740.2,19597.8,19640.2
2013-10-16,19642.2,19793.2,19626.6,19756.8
